IMAGE,MOS,psnr,ssim,ms_ssim,fsim,vif,pieapp,lpips,topiq_fr,dists,wadiqam_fr,ckdn_imagenet,ahiq,ckdn,cw_ssim,deepdc,gmsd,mad,nlpd,psnry,stlpips,vsi,dmm,ckdn_fixed,ckdn_p0,ckdn_p1
IMG_13_J2K_4,65.7612677895772,38.130596,0.952885000751633,0.990519170564162,0.99026906,0.5432514,0.8134639,0.15886344,0.9081139,0.20261121,-0.01854892,0.936533,0.5358934,0.53620267,0.956415184658962,0.17493218,0.009744406,12.6822859461465,0.075981945,41.591152,0.04885722,0.998325087561302,0.24117543,0.9463176,0.9789301,0.9558811
IMG_13_J2K_5,47.2856438486835,37.064724,0.935905974451857,0.983278359214897,0.9784239,0.3738827,1.2440215,0.2532014,0.8460346,0.25815517,-0.0270643,0.92732626,0.5162799,0.53032976,0.90857421951418,0.2796564,0.022435535,18.9742156374987,0.09977736,39.89936,0.0713421,0.997169511551562,0.77884287,0.9492937,0.9796362,0.9527583
IMG_13_J2K_6,38.0253058562158,35.90258,0.917181289712507,0.970854298987814,0.95401824,0.22578372,1.8022779,0.35385627,0.720241,0.30836976,-0.03822425,0.8889568,0.4814398,0.5126302,0.843346779356121,0.38131273,0.041056395,26.4411739161443,0.13069318,38.20169,0.09157003,0.995312010713899,2.2753823,0.9456673,0.9802988,0.939379
IMG_14_J2K_1,74.40363458368,31.388054,0.979334351418615,0.997945762274898,0.9983197,0.9238883,0.15186581,0.01318741,0.9305318,0.03714502,0.0013729125,0.90791345,0.55611944,0.57042277,0.997700039564587,0.0048807263,0.00207882,84.6630354994757,0.06307182,36.58745,0.0017201174,0.999385574969512,0.01606225,0.98848164,0.97965974,0.94659466
IMG_14_J2K_2,57.3144214735914,23.97585,0.900466824353698,0.987408346699485,0.986335,0.5904381,0.47141543,0.07231382,0.8840235,0.11142504,-0.01261699,0.83482474,0.5417766,0.57576346,0.985609640960448,0.042272568,0.019719485,142.14931444879,0.16658555,25.446407,0.01409169,0.996276023894605,0.16691138,0.97767055,0.98036146,0.9453303
IMG_14_J2K_3,44.7002502124524,19.551657,0.738267292066868,0.952031106932027,0.94378465,0.28749683,1.153863,0.34662664,0.6684782,0.24305129,-0.046532616,0.5546949,0.44503793,0.58898413,0.97402257029266,0.18087006,0.07360942,180.965955354607,0.30202097,20.281986,0.109577276,0.985988272381698,1.4086518,0.5420364,0.9220423,0.8158135
IMG_14_J2K_4,23.9980006961234,18.461197,0.628161538269207,0.907884334161678,0.8944134,0.17574425,1.9142891,0.52119684,0.43168235,0.33160728,-0.07731896,0.29265302,0.3899121,0.5671556,0.952929411592587,0.28094834,0.12344493,198.354166342003,0.40463555,19.10337,0.26621574,0.973626089382831,4.48615,0.026425574,0.58304054,0.50703007
IMG_14_J2K_5,16.7956408641033,17.428837,0.538241872091893,0.858086580257641,0.8425044,0.10735156,2.7752717,0.66454417,0.32311946,0.3955884,-0.09793973,0.07317433,0.3416028,0.51652044,0.934912284234966,0.3967256,0.15984894,215.864933836202,0.499793,17.976435,0.4205631,0.960667432103117,9.180076,4.4073528e-07,0.28274134,0.13750887
IMG_14_J2K_6,15.31143830861,16.626612,0.46282657047909,0.791405910666155,0.77979493,0.059351422,4.3264084,0.8025853,0.27725303,0.4338506,-0.11981291,0.006835155,0.27560768,0.40977496,0.878133456457985,0.5007216,0.19867598,238.151458977757,0.59720206,17.129618,0.53594166,0.944116497816975,16.680136,9.665196e-12,0.13713679,0.0054218806
IMG_15_J2K_1,83.403647160447,50.411877,0.996784212650317,0.999507622553956,0.99976355,0.97816765,0.039519344,0.0005994447,0.9175394,0.0057454705,-0.003196082,0.9337539,0.59983885,0.6849851,0.99927782680265,0.00065022707,0.0005149637,0.245579677110321,0.017019857,55.110622,0.00015834832,0.999939114107798,0.00034489646,0.9991623,0.9716324,0.8651086
IMG_15_J2K_2,79.378505450489,42.386166,0.9884828415153,0.998618318632314,0.99907696,0.936046,0.094370835,0.006244301,0.9252227,0.05206263,-0.0041875476,0.9340289,0.58928525,0.68684137,0.998393118059476,0.012314677,0.0012896663,20.9819743983627,0.036866814,44.563717,0.0012426721,0.999747349782758,0.004577475,0.9991192,0.970681,0.85116845
IMG_15_J2K_3,61.1872792337386,35.49542,0.957881247857434,0.993510944031279,0.9918023,0.6728773,0.47756916,0.062499966,0.82646793,0.1646192,-0.012449248,0.8483534,0.5082888,0.68354833,0.995031650606397,0.08814162,0.011541002,66.5391307639023,0.08539097,36.492928,0.014966379,0.998130542042875,0.13486527,0.9923213,0.952177,0.8219171
IMG_15_J2K_4,55.8598393842402,32.24763,0.926546576065975,0.984983284731712,0.9765921,0.4781014,0.9445834,0.14730129,0.6906417,0.22386551,-0.023918854,0.731042,0.465547,0.6759816,0.990753051293085,0.17463434,0.034054257,99.3549327927388,0.12987916,33.137047,0.05284571,0.994979075131076,0.61673105,0.95174015,0.9042382,0.6480564
IMG_15_J2K_5,31.6200414491754,30.067291,0.881706423218254,0.965188863200874,0.9413041,0.294472,1.8301661,0.2522631,0.41805953,0.27520108,-0.043769125,0.4843228,0.39426,0.61396134,0.982413873620115,0.26851678,0.07894512,124.704893949274,0.19148785,30.80591,0.12097723,0.986921608600881,3.0180619,0.44628233,0.7377903,0.3849729
IMG_15_J2K_6,14.1133707665527,27.435436,0.821905709125179,0.925293615412736,0.8894704,0.16049808,3.4493396,0.41406178,0.30459195,0.3344034,-0.06876967,0.10211185,0.2745262,0.44043195,0.962397102743084,0.3954783,0.12942316,152.283653122313,0.27181965,28.055397,0.24838243,0.972803687976315,12.551846,7.626485e-05,0.30157617,0.121763445
IMG_16_J2K_1,70.9358196183079,41.66305,0.994856535507928,0.999590706436247,0.9997253,0.98197496,0.068072155,0.0015205147,0.93555,0.003873825,0.01140903,0.98532075,0.5369258,0.6706287,0.999968274182968,0.0015355945,0.00046656202,4.41234658871291,0.027733957,46.20527,0.0010738887,0.999869444209451,0.0015846251,0.99968874,0.9666726,0.8754605
IMG_16_J2K_2,71.0457719479675,35.473545,0.976795559499067,0.997684692957999,0.99771845,0.84988594,0.2959233,0.02174611,0.94040424,0.039453447,0.0074059274,0.9775403,0.51420176,0.67618835,0.999888898067846,0.021533966,0.00524772,26.9374205399715,0.06471614,38.072273,0.014216035,0.998919861917433,0.028029997,0.9988971,0.9561083,0.8673113
IMG_16_J2K_3,50.3444549201767,29.967922,0.92390023802369,0.987812441264866,0.98215634,0.53741586,0.9732488,0.13184448,0.83072996,0.12249982,-0.013632515,0.87125057,0.45493278,0.6780252,0.998194849668751,0.10187739,0.030589603,73.3841739542247,0.14212063,31.563156,0.06031967,0.993201149072861,0.45021772,0.6046996,0.8657045,0.69575304
IMG_16_J2K_4,39.8728907258094,27.454107,0.859987240939088,0.968258652087979,0.95391226,0.3546407,1.6038716,0.25505686,0.5958206,0.1707474,-0.038201716,0.6842206,0.40511155,0.66439694,0.990801031639524,0.16456324,0.07156901,103.386802226048,0.22123997,28.901249,0.14722079,0.983144947105196,2.1315732,0.50411594,0.7195947,0.46419874
IMG_16_J2K_5,29.0660563548205,24.853994,0.760673219010035,0.92757977437479,0.9100323,0.21911313,2.5892882,0.40628004,0.40352255,0.21456194,-0.07769751,0.34628698,0.32074457,0.60630465,0.977962764659994,0.24704343,0.12964869,132.638567315452,0.31754965,25.819012,0.27388924,0.966395249350839,7.3450212,1.0124409e-06,0.47815785,0.1362895
IMG_16_J2K_6,15.6200272530509,22.575966,0.656613446915131,0.869378912255075,0.8537491,0.13293384,3.620408,0.56522197,0.30266267,0.25832236,-0.106501065,0.040729936,0.21635266,0.45699567,0.953134100901681,0.32428628,0.16703378,159.849127535462,0.42551526,23.292427,0.39527586,0.946756083577108,16.844883,5.5459316e-14,0.21538274,0.017528951
IMG_17_J2K_1,86.6875770888716,40.57025,0.992176919464213,0.999093131294778,0.9995787,0.9716894,0.06627823,0.00245638,0.93354475,0.010600746,0.0026136152,0.9625343,0.511695,0.5554782,0.997449351050218,0.0013356805,0.00071418326,21.0513198977194,0.029134605,46.711357,0.00032594535,0.999861973513045,0.0018864756,0.9994056,0.99456584,0.9719561
IMG_17_J2K_2,78.1723991981802,31.96856,0.968005919621756,0.996033605262451,0.995719,0.82148093,0.2752092,0.01989088,0.9335162,0.06371069,-0.0015199127,0.95462364,0.49694052,0.5534062,0.994039841717565,0.019577384,0.0050800582,75.1902000363473,0.07621448,35.064243,0.004265531,0.998604584049445,0.04901007,0.99948335,0.9956185,0.9727358
IMG_17_J2K_3,66.6388151916037,26.3709,0.898933705823257,0.983042522586731,0.9719933,0.4636283,0.8688138,0.108004905,0.8165571,0.1794833,-0.022379313,0.86955506,0.46293077,0.554838,0.985112164965295,0.109452605,0.033605468,135.760704745665,0.15783618,27.67831,0.031269886,0.992342368341972,0.50187916,0.9901384,0.993785,0.96081436
IMG_17_J2K_4,47.4835435721123,23.661613,0.832369830782814,0.964790182124915,0.94207627,0.29976183,1.3446635,0.26653814,0.5912705,0.26297033,-0.05270518,0.6356479,0.4288127,0.5571893,0.971933608149222,0.22968775,0.06572107,176.074193628343,0.2198361,24.478054,0.08371626,0.984583142759787,1.9864814,0.5169664,0.98023295,0.88432145
IMG_17_J2K_5,32.2821453363343,22.46133,0.768093870549313,0.936338553303924,0.90130895,0.18792145,1.9207542,0.3814302,0.43401158,0.31341237,-0.078644425,0.3536587,0.38915965,0.52849907,0.951594594314655,0.33427906,0.103970654,199.346274349366,0.29358166,23.18008,0.17752582,0.974551805661756,5.2226806,0.054658722,0.8766125,0.4912071
IMG_17_J2K_6,24.8618401906675,21.299026,0.701808780609887,0.892282094070265,0.8491853,0.10741466,2.7615101,0.4789075,0.32468504,0.35352165,-0.101207666,0.09739589,0.34257847,0.45968506,0.922401264248591,0.43184572,0.14554122,220.813078056083,0.38002324,21.88567,0.27300915,0.958926578012956,10.841707,1.2543809e-06,0.4383819,0.17734729
IMG_18_J2K_1,89.6537401802497,37.300865,0.985285937823761,0.998802416862531,0.99934644,0.9671452,0.07531076,0.0016774728,0.9422737,0.005084753,0.013767252,0.9806873,0.5612339,0.6149086,0.999974267944267,0.0028427243,0.0011573837,4.76785682592321,0.049435146,39.475853,0.00053510314,0.999704775149267,0.0051815407,0.99993026,0.9663421,0.90094095
IMG_18_J2K_2,62.2158635139256,29.048962,0.909482141515243,0.989434725201773,0.9920226,0.7157363,0.357089,0.044241488,0.9031794,0.06518507,0.0046684784,0.93971115,0.51277685,0.61600035,0.999877459771753,0.040207863,0.016452564,55.0759240174889,0.12975708,30.058487,0.012360829,0.996585545362858,0.15145198,0.99995625,0.97091,0.89848876
IMG_18_J2K_3,48.1881648714148,23.584122,0.749388201786677,0.957516124486718,0.9551572,0.36618963,1.4758117,0.26196766,0.61823326,0.17711192,-0.04580746,0.5684182,0.4197475,0.615222,0.998842730311154,0.14619142,0.07462816,125.548511470997,0.24930423,24.051294,0.09752628,0.983648373188313,1.4685394,0.6965676,0.8943727,0.6630378
IMG_18_J2K_4,30.9984826735481,21.74676,0.65119380487065,0.923648542561759,0.91853964,0.24386111,2.1626265,0.4034928,0.45657986,0.22640127,-0.071652666,0.33191192,0.34351942,0.5931864,0.995570857005135,0.23802811,0.11501266,156.592716130931,0.33474585,22.24758,0.20200068,0.968225286718309,4.4494996,0.3255076,0.6115515,0.45361882
IMG_18_J2K_5,23.5029858781568,20.363758,0.551341824847475,0.870915803552118,0.8663548,0.14594734,3.0624557,0.560077,0.33471286,0.26420116,-0.10841206,0.0732465,0.2656226,0.49913555,0.983478869668316,0.33252782,0.15941866,190.549974707026,0.4334612,20.818384,0.35826585,0.94824655918813,12.023951,5.932944e-09,0.27931216,0.11970527
IMG_18_J2K_6,3.64836012436174,18.974243,0.456477622558711,0.792613731960779,0.8024108,0.08203731,4.292892,0.7840004,0.281075,0.31261474,-0.13182583,0.0041405633,0.18127295,0.34627286,0.950220409788913,0.41960377,0.19710591,211.174340416939,0.550671,19.481243,0.5408397,0.925525172189932,30.386791,1.2327642e-15,0.11600487,0.0065773753
IMG_19_J2K_1,89.0642363789399,45.27253,0.993584757021382,0.999369710646237,0.9997235,0.9818401,0.072550684,0.0018358107,0.926202,0.0047900677,-0.0064671645,0.9476612,0.55398715,0.55202115,0.999735376326568,0.001001358,0.00044299464,1.80833568480797,0.023305655,51.036114,0.0010724114,0.999901057206526,0.0012972935,0.9415566,0.8923472,0.8563876
IMG_19_J2K_2,82.5095634617722,41.49356,0.982624601906729,0.99822153400839,0.99907255,0.9242086,0.14736556,0.021773236,0.9338923,0.05724579,-0.008764154,0.9451302,0.5427123,0.5524072,0.999618114781484,0.022741795,0.0012138349,10.2230749040387,0.038852867,45.600475,0.018286854,0.999602276163207,0.012859143,0.9388228,0.8966132,0.8627897
IMG_19_J2K_3,78.8354724921966,38.225048,0.955195850913586,0.993403629770161,0.9951199,0.74504155,0.44551378,0.09007684,0.9196809,0.12986833,-0.013476376,0.93621457,0.5386656,0.55026346,0.998763419138895,0.08481604,0.007610978,35.0934739099531,0.07201218,40.653606,0.057753086,0.998383532692963,0.116940334,0.9296266,0.8997697,0.8749104
IMG_19_J2K_4,65.493028540231,36.528297,0.93559557431333,0.986834225759156,0.9867214,0.57417107,0.7904858,0.16979752,0.8693091,0.1920476,-0.021933325,0.92597824,0.51804465,0.54696,0.994646404703827,0.1408596,0.018052971,52.6188902142238,0.101715446,38.76989,0.108566046,0.995873688825717,0.4718987,0.9136855,0.90539944,0.8605305
IMG_19_J2K_5,43.5714778434847,34.47643,0.899992685358411,0.970509888710839,0.9680284,0.37752277,1.3007939,0.27745485,0.71172065,0.2638619,-0.041454103,0.84908813,0.4482238,0.51849437,0.983192223584821,0.22463137,0.043767944,74.6628507149893,0.14512771,36.382565,0.16233544,0.991111412139906,1.5487117,0.799727,0.88028795,0.75845677
IMG_19_J2K_6,26.1718265340248,32.371437,0.858548290396631,0.939335376051363,0.9337765,0.2230319,1.8801715,0.4092693,0.504253,0.3195675,-0.05861848,0.61663854,0.3416625,0.46316728,0.947507323583401,0.29261798,0.077691115,87.1765018350747,0.20230132,33.898815,0.21067013,0.983838825998212,4.506285,0.25786176,0.7642763,0.53530896
IMG_20_J2K_1,75.715547402098,40.155502,0.992309733532222,0.999288263511747,0.999604,0.9769287,0.06848593,0.0041971863,0.93011934,0.00876528,0.0107033625,0.9684938,0.54765105,0.65384656,0.999906910162604,0.0029355884,0.00059077755,14.939001667345,0.030679619,45.49435,0.0018604267,0.999812357641169,0.0025936575,0.9873045,0.94970965,0.8406278
IMG_20_J2K_2,67.4736422015351,34.758335,0.968066270515085,0.995941492083926,0.9968003,0.81749487,0.30935863,0.031911127,0.93696356,0.04702258,0.004649276,0.95837003,0.52652186,0.6532816,0.999719978252209,0.019401133,0.0052214405,43.4377895980255,0.06902578,38.317722,0.028684527,0.998640750331789,0.04003208,0.97432566,0.93935525,0.83142126
IMG_20_J2K_3,52.441501957089,29.655022,0.89692707302411,0.980198671617948,0.9785899,0.5126398,0.97280705,0.15271339,0.8144819,0.12956065,-0.01657702,0.8633858,0.50128776,0.6472968,0.995447902555951,0.09026623,0.031926308,86.3115568123785,0.15296517,31.7618,0.11556974,0.992534902349206,0.4596267,0.6510877,0.90143615,0.7348497
IMG_20_J2K_4,32.4183539143205,27.550888,0.809021740658889,0.947905071320323,0.9452311,0.31511736,1.73617,0.26348436,0.6432787,0.18508339,-0.04259513,0.6629704,0.42933685,0.62264735,0.983268580943832,0.14918727,0.07796952,112.271076195699,0.23225844,29.273067,0.22601962,0.982595973137235,1.8640647,0.33108228,0.69542277,0.5095754
IMG_20_J2K_5,31.594828683902,25.553503,0.703612869158529,0.894410326422661,0.89205384,0.1836417,2.4417934,0.40670747,0.42109555,0.23546475,-0.06713788,0.30660266,0.34372592,0.55789477,0.963563470644672,0.21603763,0.12844054,141.457274597636,0.32546765,26.873484,0.33256945,0.968019285751988,5.646632,4.6498782e-05,0.5004861,0.18632184
IMG_20_J2K_6,11.6988701365179,23.638512,0.603352374808491,0.827654889517506,0.8323013,0.10087665,3.5002053,0.6244326,0.31796765,0.2808063,-0.09765297,0.039946117,0.23374681,0.4331639,0.941465569025433,0.31782037,0.17295809,161.141328217498,0.4097658,24.746735,0.4729976,0.951476313566201,12.920183,1.8687664e-11,0.22622663,0.012017656
IMG_21_J2K_1,94.3455783124765,38.141373,0.990254862444822,0.999040840141672,0.99946016,0.9628987,0.14498912,0.0026602307,0.9417189,0.006705165,0.0022052699,0.97699034,0.5844048,0.7476451,0.999929640494293,0.0027305484,0.00088260364,34.5237442394366,0.035623387,44.153286,0.0018820495,0.99978081532915,0.0044851527,0.9685462,0.90912014,0.8832705
IMG_21_J2K_2,92.2664580778261,30.778044,0.959057929303028,0.994764346287629,0.9955294,0.77116483,0.50863343,0.0132315075,0.9282854,0.041938424,-0.00085979135,0.96006715,0.5644914,0.74500453,0.999605330573207,0.0235399,0.0073050195,111.489947553427,0.08996644,34.036564,0.009065949,0.998138376731022,0.069827214,0.95050114,0.91400766,0.88737464
IMG_21_J2K_3,79.7912834454265,26.323318,0.874684079264761,0.974802582306292,0.9764875,0.4522348,1.3567444,0.119617224,0.7727209,0.1472472,-0.021922257,0.77471274,0.5239673,0.7568193,0.997461737292387,0.15024757,0.040056773,178.20206035659,0.17179093,28.204418,0.059941337,0.9904403127051,0.6589399,0.64542824,0.84047526,0.8109461
IMG_21_J2K_4,59.4839350140764,24.817669,0.815330584017898,0.949247261120376,0.95042205,0.31209227,2.039375,0.22203377,0.6204564,0.18611819,-0.040757827,0.6767937,0.4880553,0.7565658,0.99032642406033,0.21686697,0.075159185,202.618440589432,0.24022292,26.666294,0.13273183,0.981488489838618,2.13869,0.44814396,0.7317941,0.71243507
IMG_21_J2K_5,27.8740398776241,23.499939,0.735611781220047,0.90229900439677,0.91392094,0.18579899,3.0082114,0.36707544,0.40402883,0.23917907,-0.06641486,0.39173007,0.40393353,0.7357159,0.97199128602318,0.3131314,0.12101118,228.361453559201,0.317271,24.902193,0.24516395,0.967806540978437,7.1938486,0.03229366,0.53334653,0.46462288
IMG_21_J2K_6,30.9720625040766,22.288017,0.666606046634884,0.83719219637805,0.8602265,0.10442804,4.2774005,0.50017846,0.28758574,0.29118967,-0.08632782,0.09670974,0.28068897,0.649455,0.919231808194616,0.39899892,0.17462584,249.487822992742,0.40336427,23.41354,0.35455644,0.948722648354132,18.05305,0.00063743175,0.34243348,0.29105937
IMG_22_J2K_1,79.403839546373,39.139103,0.98326386815654,0.998605986935488,0.9994373,0.96908283,0.07318186,0.0073027387,0.93467927,0.01161164,-0.0019080777,0.95655,0.5891981,0.49748617,0.999972363512598,0.0031627417,0.0009210693,13.4024002342803,0.04132349,42.103786,0.0014162479,0.999777227597274,0.0068984805,0.97109187,0.8772127,0.9127825
IMG_22_J2K_2,73.3223897701082,29.192265,0.92461463847434,0.991907511240871,0.9947744,0.73983884,0.36698335,0.10113411,0.91957,0.08454192,-0.009531231,0.9461471,0.56549877,0.5026176,0.999850153312038,0.035389125,0.008014492,60.6662311555266,0.12939297,29.634682,0.019544069,0.998244010260869,0.1341894,0.99140394,0.92433846,0.9228471
IMG_22_J2K_3,55.5179138621037,24.079643,0.785853047535504,0.96656881857256,0.97247803,0.3845653,0.78897244,0.30001518,0.7324228,0.17390925,-0.038789596,0.7680641,0.5025201,0.51682574,0.998042584945892,0.15326744,0.04563234,104.188408532038,0.24285021,24.330452,0.0743101,0.990989746811501,1.035581,0.7269693,0.91127974,0.8442148
IMG_22_J2K_4,38.2267346188897,22.622454,0.695497250698375,0.939957761179418,0.94974154,0.25551787,1.1918026,0.4443201,0.5627585,0.21765977,-0.062834844,0.5528967,0.43952164,0.513688,0.995517035887884,0.283194,0.07536119,125.636125659493,0.31398672,22.869877,0.19381547,0.983112762388234,2.8641233,0.5026525,0.7161414,0.5586519
IMG_22_J2K_5,31.6831133177511,21.861347,0.629285182218623,0.904265558256991,0.91935825,0.16150887,1.8710088,0.5584034,0.3922351,0.26049638,-0.079949565,0.32890117,0.37157232,0.52101195,0.984624662970533,0.3776601,0.10815763,147.939298702486,0.38653275,22.130327,0.32332218,0.972953915095829,6.5816517,0.0018389515,0.47941142,0.19565086
IMG_22_J2K_6,23.4263300704031,21.180233,0.569950948894746,0.866998883533365,0.8878024,0.10275951,2.8761775,0.7615837,0.3237428,0.302153,-0.09049089,0.12707882,0.281312,0.43247893,0.972289446649844,0.49581432,0.13885263,161.441311259896,0.443966,21.46971,0.4414224,0.961106387722479,14.269299,7.308041e-08,0.26653215,0.004493582
IMG_23_J2K_1,90.0850073027488,36.916588,0.979452549941937,0.998304075337209,0.999254,0.96418387,0.10364937,0.0065048174,0.9520148,0.016272485,0.006131878,0.984993,0.5317316,0.67738116,0.999947700278276,0.0051719546,0.001030154,17.2144566653504,0.045901567,41.694855,0.0028902506,0.999631169809926,0.0077215987,0.9999968,0.99338865,0.9769835
IMG_23_J2K_2,87.9799870279338,32.20072,0.929759517549699,0.992495559124679,0.99520594,0.78162515,0.30637372,0.037967023,0.9483461,0.06378108,0.00073740917,0.9736453,0.52025825,0.681188,0.999844344880143,0.04013759,0.006979846,54.0085508524418,0.0966925,34.375282,0.02278028,0.998202079411318,0.08955371,0.99999595,0.9932516,0.97282255
